filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_p95,rgb_red_ratio_mean,red_over_green_mean,red_over_blue_mean,red_dominance_mean,bright_red_pixel_ratio,bright_red_mean_dominance,bright_red_mean_intensity,bright_red_component_count,bright_red_largest_component_ratio
438,without_light,0,28.69569206237793,10.044490814208984,208.0,10.0,40.0,26.364116668701172,46.00413131713867,23.23851776123047,39.581512451171875,0.0,0.00027901785714285713,7.0,4.0,7.971938775510203e-05,12.098929405212402,230.73385620117188,26.995895385742188,28.368362426757812,35.26458740234375,41.0,0.29341769218444824,-1.3724689483642578,-8.268693923950195,-8.296635627746582,0.0,0.0,0.0,0.0,0.0
439,without_light,0,30.739097595214844,11.266657829284668,240.0,8.0,39.0,25.0474796295166,49.28345489501953,24.937284469604492,40.23952865600586,0.0,0.001295440051020408,13.0,21.0,0.0004185267857142857,11.922429084777832,243.19021606445312,27.155372619628906,32.94648742675781,28.258708953857422,38.0,0.30168166756629944,-5.7911152839660645,-1.103336215019226,-5.811104774475098,7.971938775510203e-05,33.5,232.75,4.0,1.992984693877551e-05
440,without_light,0,30.816347122192383,10.578873634338379,223.0,5.0,42.0,35.88697814941406,50.9901237487793,25.507654190063477,45.06962966918945,0.0,0.001096141581632653,7.0,25.0,0.0004982461734693878,12.693049430847168,189.21255493164062,30.454002380371094,29.249242782592773,39.960079193115234,47.0,0.29987120628356934,1.2047592401504517,-9.506078720092773,-9.592853546142578,1.992984693877551e-05,30.0,233.0,1.0,1.992984693877551e-05
441,without_light,0,34.588069915771484,8.44876766204834,219.0,11.0,46.0,25.915206909179688,47.535125732421875,29.196542739868164,45.61676025390625,0.0,0.0003786670918367347,4.0,7.0,0.00013950892857142856,9.908957481384277,210.11277770996094,17.2492618560791,41.44280242919922,45.642059326171875,28.0,0.15947526693344116,-24.193538665771484,-28.392797470092773,-28.422393798828125,0.0,0.0,0.0,0.0,0.0
442,without_light,0,54.38432693481445,8.8812255859375,225.0,25.0,66.0,27.978553771972656,69.0852279663086,47.29777908325195,64.80736541748047,0.0,0.0006377551020408163,8.0,15.0,0.00029894770408163266,11.064667701721191,192.77877807617188,25.61981773376465,65.98541259765625,70.89795684814453,35.0,0.15486720204353333,-40.36559295654297,-45.278141021728516,-45.32246398925781,0.0,0.0,0.0,0.0,0.0
443,without_light,0,51.536529541015625,8.779243469238281,220.0,21.0,62.0,20.9678897857666,64.674072265625,44.47407531738281,60.88630676269531,0.0,0.0006975446428571429,4.0,21.0,0.0004185267857142857,11.352673530578613,207.43849182128906,31.660375595092773,60.59831237792969,57.57005310058594,39.0,0.20964458584785461,-28.937938690185547,-25.909677505493164,-29.06283950805664,1.992984693877551e-05,32.0,232.0,1.0,1.992984693877551e-05
444,without_light,0,51.663944244384766,8.58007526397705,217.0,21.0,61.0,23.1715087890625,65.96280670166016,43.991111755371094,60.57244873046875,0.0,0.0007573341836734694,4.0,32.0,0.0006377551020408163,11.172699928283691,165.884765625,28.284439086914062,60.97293472290039,65.14642333984375,34.0,0.18194420635700226,-32.68849563598633,-36.86198425292969,-37.07096862792969,0.0,0.0,0.0,0.0,0.0
445,without_light,0,22.557876586914062,10.892634391784668,237.0,8.0,35.0,40.806358337402344,44.33626174926758,14.898765563964844,36.150089263916016,0.0,0.001016422193877551,3.0,38.0,0.0007573341836734694,11.611351013183594,252.13919067382812,19.134187698364258,21.751474380493164,35.2905158996582,29.0,0.24611955881118774,-2.6172871589660645,-16.156330108642578,-16.175521850585938,9.964923469387755e-05,42.400001525878906,240.8000030517578,5.0,1.992984693877551e-05
446,without_light,0,72.39291381835938,12.627835273742676,247.0,39.0,92.0,59.49327087402344,98.08296203613281,62.01234436035156,89.05876922607422,0.0,0.0021723533163265306,7.0,31.0,0.0006178252551020409,15.280988693237305,202.51231384277344,38.49708938598633,95.18614196777344,43.76006317138672,56.0,0.2133282870054245,-56.689056396484375,-5.262974262237549,-56.690330505371094,3.985969387755102e-05,41.5,240.0,2.0,1.992984693877551e-05
447,without_light,0,41.01445007324219,13.676060676574707,248.0,12.0,56.0,34.78257751464844,59.52839660644531,32.52525329589844,53.09646224975586,0.0,0.002570950255102041,10.0,23.0,0.00045838647959183676,15.073583602905273,356.3818664550781,43.31235885620117,40.448081970214844,37.7992057800293,63.0,0.3526272773742676,2.8642778396606445,5.513153553009033,2.7370853424072266,0.00023915816326530612,37.75,235.6666717529297,10.0,3.985969387755102e-05
448,without_light,0,44.530311584472656,12.15870475769043,248.0,25.0,61.0,43.104766845703125,64.1379165649414,36.02568054199219,58.99748611450195,0.0,0.0017139668367346938,5.0,45.0,0.000896843112244898,12.322046279907227,246.26742553710938,42.684173583984375,44.209922790527344,50.69746398925781,67.0,0.30483773350715637,-1.5257493257522583,-8.013293266296387,-8.165258407592773,0.00015943877551020407,41.75,243.125,7.0,3.985969387755102e-05
449,without_light,0,35.575355529785156,10.258285522460938,251.0,13.0,42.0,10.685225486755371,43.47209930419922,29.25101089477539,41.270286560058594,0.0,0.0012356505102040817,10.0,18.0,0.0003587372448979592,9.869562149047852,278.25830078125,41.461055755615234,32.00677490234375,38.54667663574219,51.0,0.36764246225357056,9.454280853271484,2.914381265640259,2.887336492538452,0.00025908801020408165,36.69230651855469,240.0,8.0,7.971938775510203e-05
450,without_light,0,39.19218444824219,12.130512237548828,248.0,13.0,46.0,18.109668731689453,49.015804290771484,32.25858688354492,47.01728820800781,0.0,0.002072704081632653,20.0,24.0,0.00047831632653061223,11.388041496276855,346.5386657714844,41.378868103027344,38.215858459472656,38.38490676879883,52.0,0.34706124663352966,3.16300630569458,2.9939613342285156,2.3922393321990967,0.00029894770408163266,41.0,237.0,13.0,3.985969387755102e-05
451,without_light,0,139.33242797851562,16.160654067993164,248.0,94.0,165.0,197.01365661621094,170.0113525390625,117.36060333251953,163.58485412597656,0.0,0.0005580357142857143,3.0,26.0,0.0005181760204081633,22.390644073486328,209.17239379882812,129.1265106201172,143.71641540527344,143.52963256835938,166.0,0.30777284502983093,-14.589903831481934,-14.403120994567871,-18.210378646850586,0.0,0.0,0.0,0.0,0.0
452,without_light,0,44.54631805419922,14.643986701965332,249.0,7.0,47.0,12.165170669555664,57.18074035644531,40.334815979003906,51.866275787353516,0.0,0.004444355867346939,10.0,130.0,0.002590880102040816,11.05317497253418,392.5398864746094,48.41497802734375,42.93576431274414,43.18291473388672,50.0,0.35861361026763916,5.479213237762451,5.232063293457031,4.715342044830322,0.00023915816326530612,42.41666793823242,241.1666717529297,9.0,3.985969387755102e-05
453,without_light,0,46.19411849975586,14.790258407592773,250.0,10.0,48.0,14.843056678771973,61.2271614074707,41.68938446044922,54.65678787231445,0.0,0.0048828125,10.0,124.0,0.0024713010204081634,10.204251289367676,346.88568115234375,51.122928619384766,44.25974655151367,43.19788360595703,53.0,0.36826205253601074,6.8631815910339355,7.925044059753418,6.616709232330322,0.0001992984693877551,37.0,238.5,8.0,5.978954081632653e-05
454,without_light,0,43.27373504638672,10.612735748291016,245.0,13.0,50.0,12.171860694885254,51.439998626708984,37.51616287231445,50.1619758605957,0.0,0.0020926339285714285,2.0,103.0,0.0020527742346938774,9.292906761169434,202.12648010253906,40.048248291015625,45.21199417114258,41.58159255981445,47.0,0.31305837631225586,-5.163743495941162,-1.5333425998687744,-5.173868179321289,1.992984693877551e-05,33.0,226.0,1.0,1.992984693877551e-05
455,without_light,0,42.907127380371094,9.662714958190918,250.0,8.0,46.0,10.672059059143066,56.388431549072266,39.1728401184082,49.957088470458984,0.0,0.001753826530612245,2.0,87.0,0.0017338966836734694,7.312756061553955,142.30653381347656,42.828922271728516,42.527103424072266,45.49252700805664,46.0,0.3253718614578247,0.3018175959587097,-2.6636040210723877,-2.7510762214660645,0.0003587372448979592,44.77777862548828,244.1666717529297,6.0,0.0002192283163265306
456,without_light,0,41.91489791870117,12.349215507507324,250.0,11.0,46.0,12.153177261352539,55.76444625854492,37.214813232421875,49.23469161987305,0.0,0.003168845663265306,8.0,135.0,0.002690529336734694,8.77529239654541,211.77284240722656,42.114295959472656,42.14132308959961,40.04944610595703,47.0,0.33809301257133484,-0.027024872601032257,2.064851760864258,-0.05801578611135483,0.00011957908163265306,41.33333206176758,239.8333282470703,6.0,1.992984693877551e-05
457,without_light,0,38.509586334228516,12.34697437286377,252.0,3.0,42.0,15.335750579833984,55.7817268371582,34.38518524169922,46.06651306152344,0.0,0.002969547193877551,6.0,133.0,0.002650669642857143,8.179417610168457,190.459716796875,46.50418472290039,34.25556182861328,38.85407257080078,50.0,0.38948264718055725,12.248624801635742,7.650111675262451,7.61906099319458,0.00015943877551020407,42.375,240.625,5.0,5.978954081632653e-05
458,without_light,0,42.5210075378418,11.621758460998535,250.0,4.0,46.0,5.7707929611206055,49.92828369140625,39.52424240112305,47.42317199707031,0.0,0.0027901785714285715,4.0,133.0,0.002650669642857143,8.1624174118042,222.4642791748047,44.29316711425781,41.81544876098633,41.171138763427734,49.0,0.34733596444129944,2.4777183532714844,3.12203049659729,2.1207151412963867,0.00011957908163265306,36.83333206176758,242.1666717529297,4.0,3.985969387755102e-05
459,without_light,0,42.919044494628906,12.019737243652344,251.0,7.0,50.0,13.48712158203125,54.48080825805664,38.83852005004883,51.05491638183594,0.0,0.0031090561224489796,5.0,133.0,0.002650669642857143,7.500535488128662,216.70065307617188,46.998146057128906,41.12466049194336,41.536949157714844,55.0,0.36262691020965576,5.873485565185547,5.461196422576904,5.077925682067871,5.978954081632653e-05,36.0,233.0,3.0,1.992984693877551e-05
460,without_light,0,44.508689880371094,16.897668838500977,250.0,6.0,51.0,33.437435150146484,61.74898910522461,39.47950744628906,58.71550369262695,0.0,0.005819515306122449,8.0,125.0,0.0024912308673469387,11.158212661743164,353.87261962890625,50.81208038330078,41.7876091003418,41.35911560058594,59.0,0.3779832124710083,9.024474143981934,9.45296573638916,8.651387214660645,0.00045838647959183676,37.956520080566406,238.6086883544922,16.0,5.978954081632653e-05
461,without_light,0,160.20936584472656,10.608892440795898,251.0,21.0,176.0,61.28766632080078,186.6483917236328,149.35308837890625,174.8126678466797,0.0,0.00701530612244898,20.0,175.0,0.0034877232142857145,17.25053596496582,175.9550323486328,164.07501220703125,159.89784240722656,151.6455535888672,181.0,0.3449260890483856,4.177176475524902,12.429468154907227,4.007513523101807,0.0,0.0,0.0,0.0,0.0
462,without_light,0,42.830814361572266,10.386425971984863,251.0,10.0,49.0,13.017241477966309,55.25606155395508,39.451358795166016,50.84749221801758,0.0,0.001992984693877551,8.0,87.0,0.0017338966836734694,7.187756538391113,192.38438415527344,46.692543029785156,41.594688415527344,39.21775436401367,56.0,0.36549338698387146,5.097855567932129,7.474788665771484,5.0691962242126465,7.971938775510203e-05,43.5,244.0,2.0,5.978954081632653e-05
463,without_light,0,45.89321517944336,10.306781768798828,250.0,10.0,53.0,21.699953079223633,59.900001525878906,41.182220458984375,55.536712646484375,0.0,0.001913265306122449,2.0,53.0,0.0010562818877551021,7.602392673492432,136.8186798095703,45.40114974975586,46.100067138671875,45.78960037231445,55.0,0.32807308435440063,-0.6989197731018066,-0.3884526491165161,-1.2660634517669678,0.0003985969387755102,45.599998474121094,245.10000610351562,4.0,0.00031887755102040814
464,without_light,0,138.7224578857422,19.236875534057617,211.0,98.0,176.0,320.2406311035156,180.25975036621094,118.4024658203125,174.36082458496094,0.0,0.00027901785714285713,6.0,7.0,0.00013950892857142856,19.39971351623535,188.57257080078125,94.64883422851562,159.74757385253906,146.0687713623047,147.0,0.23112867772579193,-65.0987319946289,-51.41994094848633,-65.10883331298828,0.0,0.0,0.0,0.0,0.0
465,without_light,0,44.8988151550293,15.333585739135742,249.0,9.0,49.0,21.149585723876953,57.89777755737305,38.74271774291992,54.3868293762207,0.0,0.00466358418367347,14.0,88.0,0.001753826530612245,11.020596504211426,377.0972900390625,43.649932861328125,45.933555603027344,43.014251708984375,48.0,0.32594871520996094,-2.2836215496063232,0.6356824040412903,-2.3092315196990967,0.00025908801020408165,37.92307662963867,237.76922607421875,7.0,5.978954081632653e-05
466,without_light,0,44.510841369628906,10.328960418701172,250.0,10.0,51.0,19.412073135375977,60.13838195800781,40.43585968017578,54.161712646484375,0.0,0.0017737563775510204,7.0,60.0,0.0011957908163265306,6.795661926269531,199.5054168701172,44.75942611694336,44.3212890625,45.36688995361328,52.0,0.3314247131347656,0.4381377696990967,-0.6074617505073547,-0.8709143996238708,0.00015943877551020407,38.0,241.375,8.0,1.992984693877551e-05
467,without_light,0,38.04059600830078,9.666610717773438,250.0,13.0,40.0,8.854413986206055,51.60606002807617,35.638519287109375,43.7596435546875,0.0,0.0018734056122448979,6.0,83.0,0.0016541772959183674,5.7424211502075195,167.8721160888672,40.122230529785156,37.13139724731445,37.06024932861328,42.0,0.35095086693763733,2.9908323287963867,3.0619819164276123,2.3033323287963867,0.00011957908163265306,38.0,241.0,4.0,5.978954081632653e-05
468,without_light,0,38.3076171875,12.358492851257324,250.0,4.0,40.0,9.393913269042969,51.50707244873047,35.91851806640625,44.8148193359375,0.0,0.0028300382653061226,9.0,82.0,0.001634247448979592,8.426048278808594,273.45733642578125,38.3701171875,38.184329986572266,39.327110290527344,40.0,0.3299347162246704,0.18578603863716125,-0.9569913744926453,-1.2314453125,0.00011957908163265306,35.16666793823242,235.8333282470703,6.0,1.992984693877551e-05
469,without_light,0,98.33452606201172,15.68297004699707,232.0,61.0,124.0,202.14813232421875,121.499755859375,74.1224136352539,118.87604522705078,0.0,0.00015943877551020407,4.0,5.0,9.964923469387755e-05,15.468032836914062,131.7706298828125,77.43840026855469,107.00908660888672,108.65298461914062,108.0,0.26124024391174316,-29.57069206237793,-31.214584350585938,-31.262435913085938,0.0,0.0,0.0,0.0,0.0
470,without_light,0,99.53954315185547,16.10184097290039,235.0,63.0,125.0,214.71817016601562,122.27703857421875,74.37397003173828,120.03374481201172,0.0,0.0002192283163265306,7.0,5.0,9.964923469387755e-05,15.173879623413086,126.77883911132812,78.5838623046875,108.23262023925781,109.8906021118164,110.0,0.2616662383079529,-29.64875602722168,-31.306739807128906,-31.356605529785156,1.992984693877551e-05,37.0,234.0,1.0,1.992984693877551e-05
471,without_light,0,98.56305694580078,16.122116088867188,235.0,62.0,124.0,216.1815185546875,121.44987487792969,73.34899139404297,119.22979736328125,0.0,0.0001992984693877551,5.0,5.0,9.964923469387755e-05,15.202672958374023,123.32501220703125,78.04644012451172,107.08232879638672,108.75902557373047,109.0,0.2623876929283142,-29.0358943939209,-30.71259117126465,-30.767417907714844,1.992984693877551e-05,30.0,223.0,1.0,1.992984693877551e-05
472,without_light,0,104.10002899169922,16.355792999267578,234.0,66.0,130.0,224.13943481445312,127.15308380126953,77.73939514160156,124.4800033569336,0.0,0.00015943877551020407,4.0,5.0,9.964923469387755e-05,14.972185134887695,117.43978881835938,82.84107971191406,112.92889404296875,114.55389404296875,114.0,0.2638150751590729,-30.087810516357422,-31.712810516357422,-31.783123016357422,1.992984693877551e-05,42.0,230.0,1.0,1.992984693877551e-05
473,without_light,0,96.33653259277344,15.999577522277832,225.0,0.0,121.0,200.03573608398438,118.6824722290039,72.24141693115234,116.36542510986328,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,14.923125267028809,116.91680145263672,75.81708526611328,104.8259506225586,106.6574478149414,105.0,0.2606288492679596,-29.008869171142578,-30.840362548828125,-30.878009796142578,0.0,0.0,0.0,0.0,0.0
474,without_light,0,97.12538146972656,15.696884155273438,229.0,0.0,121.0,193.3091583251953,118.88148498535156,73.45404052734375,117.24889373779297,0.0,0.00013950892857142856,5.0,2.0,3.985969387755102e-05,14.620328903198242,117.11196899414062,76.52196502685547,105.6533432006836,107.48648834228516,106.0,0.2610369920730591,-29.131378173828125,-30.96452522277832,-31.005300521850586,1.992984693877551e-05,35.0,226.0,1.0,1.992984693877551e-05
475,without_light,0,95.84825134277344,15.653329849243164,225.0,0.0,120.0,181.26429748535156,117.70172882080078,72.93636322021484,115.8493881225586,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,14.557565689086914,114.59476470947266,75.05825805664062,104.40365600585938,106.45852661132812,104.0,0.25919148325920105,-29.34540367126465,-31.400270462036133,-31.414840698242188,1.992984693877551e-05,45.0,232.0,1.0,1.992984693877551e-05
476,without_light,0,97.26686096191406,14.691093444824219,217.0,58.0,121.0,176.52073669433594,118.91210174560547,69.14192199707031,115.81110382080078,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,14.088542938232422,114.58612823486328,76.55430603027344,105.80036163330078,107.84394836425781,106.0,0.26158270239830017,-29.24605369567871,-31.289640426635742,-31.299266815185547,3.985969387755102e-05,37.5,228.5,2.0,1.992984693877551e-05
477,without_light,0,96.53852081298828,16.76064682006836,209.0,0.0,122.0,230.01800537109375,122.17778015136719,66.36060333251953,119.8636703491211,0.0,5.978954081632653e-05,2.0,2.0,3.985969387755102e-05,14.539419174194336,123.50970458984375,76.47038269042969,104.74922180175781,107.04817199707031,107.0,0.2622138261795044,-28.278839111328125,-30.57778549194336,-30.58101463317871,0.0,0.0,0.0,0.0,0.0
478,without_light,0,96.4474868774414,15.662735939025879,221.0,57.0,121.0,204.12025451660156,120.14716339111328,68.49797821044922,117.72417449951172,0.0,0.00013950892857142856,3.0,4.0,7.971938775510203e-05,14.986644744873047,133.7437744140625,75.7469711303711,104.89008331298828,107.34367370605469,106.0,0.2604537010192871,-29.143115997314453,-31.596698760986328,-31.599151611328125,1.992984693877551e-05,48.0,239.0,1.0,1.992984693877551e-05
